fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,ticker
2025-01-31,USD,5217400000,1921500000,59000000,59000000,None,-23000000,3201600000,153800000,None,2837700000,268900000,2568800000,31500000,31500000,None,79800000,170800000,3438200000,1261000000,314000000,60100000,31600000,87000000,2177200000,119100000,1539600000,31600000,1509300000,1539600000,754000000,85900000,1779200000,None,1299300000,600000,62213237,ABM
2024-10-31,USD,5097200000,1788700000,64600000,64600000,None,-22800000,3420000000,150700000,351300000,2858300000,282400000,2575900000,61600000,30800000,1,74800000,167500000,3315200000,1348400000,324300000,63700000,31600000,58200000,1981800000,15000000,1332300000,31600000,1302200000,1332300000,841200000,86800000,1781900000,None,1272900000,600000,62196665,ABM
2024-07-31,USD,5040400000,1723400000,86300000,86300000,None,-24200000,3230900000,148500000,None,2870300000,296100000,2574200000,29000000,29000000,None,75700000,163000000,3205300000,1246100000,278700000,79400000,31600000,85400000,1959200000,122700000,1335000000,31600000,1305100000,1335000000,735600000,67900000,1835000000,None,1299100000,600000,62785283,ABM
2024-04-30,USD,4929500000,1697900000,60700000,60700000,None,-25400000,3163200000,145100000,None,2768100000,274800000,2493300000,30000000,30000000,None,80900000,180100000,3085900000,1179100000,253600000,101200000,31600000,88000000,1906800000,125200000,1268700000,31600000,1239000000,1268700000,659100000,68100000,1835000000,None,1308800000,600000,62756634,ABM
2024-01-31,USD,4955400000,1723900000,58000000,58000000,None,-27300000,3309800000,142100000,337500000,2782800000,288500000,2494300000,28300000,28300000,None,70900000,169300000,3132700000,1165300000,243500000,104600000,31600000,92400000,1967500000,126300000,1326400000,31600000,1296900000,1326400000,642900000,69000000,1822700000,None,1279300000,600000,63282989,ABM
2023-10-31,USD,4933700000,1710700000,69500000,69500000,78500000,-25000000,3305200000,131500000,326500000,2794200000,302900000,2491300000,57600000,28800000,None,58600000,155000000,3133800000,1217900000,299100000,90100000,31500000,64000000,1927000000,11100000,1308800000,31500000,1279800000,1308800000,687900000,61100000,1799900000,None,1249600000,600000,62847387,ABM
2023-07-31,USD,4970000000,1729200000,97700000,97700000,87200000,-23000000,3282300000,126100000,323600000,2817100000,321500000,2495600000,27900000,27900000,None,65400000,162300000,3109800000,1176500000,304400000,137700000,31500000,63200000,1933200000,125400000,1321500000,31500000,1292700000,1321500000,752000000,55100000,1860100000,None,1201000000,700000,65519986,ABM
2023-04-30,USD,4932900000,1693000000,71200000,71200000,110800000,-24200000,3296400000,126100000,314300000,2835100000,340800000,2494300000,14400000,14400000,14400000,63100000,152500000,3150100000,1109500000,263600000,118200000,31500000,64100000,2040500000,130600000,1381000000,31500000,1352500000,1381000000,663600000,94200000,1860100000,None,1117500000,700000,66139271,ABM
2023-01-31,USD,4918000000,1656300000,87900000,87900000,104600000,-23300000,3317100000,127800000,304400000,2851900000,360100000,2491800000,15600000,15600000,15600000,57400000,153300000,3181500000,1276300000,279900000,112400000,181500000,150000000,1905200000,132100000,1231700000,31500000,1203400000,1231700000,694900000,103700000,1782800000,None,1080300000,700000,66097165,ABM
2022-10-31,USD,4868900000,1561200000,73000000,73000000,82100000,-22600000,3385700000,125400000,296900000,2864100000,378500000,2485600000,26000000,11500000,14500000,51600000,188500000,3151700000,1353200000,315500000,79600000,181500000,211800000,1804800000,6400000,1114400000,181500000,1086300000,1114400000,736200000,126000000,1717200000,None,1057200000,700000,65587894,ABM
2022-07-31,USD,4607600000,1539700000,63900000,63900000,90700000,-28500000,3113700000,115200000,294000000,2676500000,381500000,2295000000,14800000,14800000,14800000,66700000,144800000,2927300000,1273700000,299800000,58600000,181500000,150000000,1653800000,136700000,1037000000,31500000,1009200000,1037000000,762200000,64400000,1680300000,None,1021400000,700000,66144897,ABM
2022-04-30,USD,4586300000,1508200000,48900000,48900000,98200000,-28400000,3128700000,106900000,288500000,2691700000,399500000,2292200000,15800000,15800000,15800000,64000000,148200000,2916700000,1280700000,263300000,72000000,181500000,150000000,1636000000,136000000,1014200000,31500000,986600000,1014200000,733900000,59500000,1669600000,None,977700000,700000,66780022,ABM
2022-01-31,USD,4504900000,1477500000,46600000,46600000,88000000,-34000000,3078700000,110900000,283600000,2644400000,407300000,2237100000,15300000,15300000,15300000,63800000,132700000,2849700000,1267800000,261500000,68000000,31400000,62500000,1581800000,145500000,967600000,31400000,971900000,967600000,-100000,56600000,1655200000,None,942100000,700000,67443112,ABM
2021-10-31,USD,4436200000,1401200000,62800000,62800000,88700000,-32700000,3105200000,111900000,274700000,2653700000,424800000,2228900000,23500000,11700000,11800000,60000000,131200000,2827000000,1285800000,289400000,58500000,31400000,63200000,1543200000,2000000,848200000,31400000,852800000,848200000,922400000,123500000,1609200000,None,880200000,700000,67302449,ABM
2021-07-31,USD,3897400000,1600300000,505400000,505400000,87800000,-31800000,2353300000,111800000,266500000,1883200000,207700000,1675500000,11100000,11100000,11000000,54000000,123200000,2317100000,1105500000,224800000,55600000,31400000,63800000,1211600000,151800000,606400000,31400000,623800000,606400000,100000,111600000,1580300000,None,859000000,700000,67234832,ABM
2021-04-30,USD,3792000000,1499000000,435700000,435700000,88800000,-34700000,2350900000,124300000,260000000,1893800000,218300000,1675500000,12400000,12400000,None,58500000,119200000,2192200000,1064400000,222900000,47600000,117000000,150300000,1127800000,154700000,520300000,117000000,524200000,520300000,100000,110500000,1599800000,None,885600000,700000,67120439,ABM
2021-01-31,USD,3782200000,1474600000,378300000,378300000,85100000,-37900000,2366000000,127300000,251600000,1903600000,229000000,1674600000,11800000,11800000,11000000,55500000,128700000,2213100000,1017800000,217500000,53100000,116900000,150800000,1195400000,159200000,569200000,116900000,573800000,569200000,100000,122200000,1569100000,None,867500000,700000,67078471,ABM
2020-10-31,USD,3776900000,1441900000,394200000,394200000,85400000,-35500000,2341100000,133700000,241300000,1911100000,239700000,1671400000,22100000,11000000,11000000,55900000,136100000,2276600000,986900000,273300000,36400000,119000000,151700000,1292500000,2800000,597400000,116700000,603000000,597400000,551100000,168100000,1500300000,None,806400000,700000,66748157,ABM
2020-07-31,USD,3668300000,1312200000,229400000,229400000,95800000,-36000000,2421200000,137100000,231300000,1923300000,251200000,1672100000,10900000,10900000,None,69100000,128200000,2217000000,877400000,221900000,42300000,127900000,123800000,1341400000,1800000,657800000,86600000,664200000,657800000,-100000,118300000,1451300000,None,765900000,700000,66676970,ABM
2020-04-30,USD,4079200000,1715000000,555900000,555900000,75000000,-34900000,2426000000,140900000,220400000,1932300000,262900000,1669400000,10600000,10600000,None,64200000,121600000,2684000000,941200000,249400000,34600000,127900000,123400000,1744100000,1300000,1100200000,87400000,1105700000,1100200000,568400000,77500000,1395200000,None,722300000,700000,66645129,ABM
2020-01-31,USD,3847100000,1284900000,69800000,69800000,75300000,-25200000,2625800000,146700000,210400000,2120700000,284600000,1836100000,9900000,9900000,None,59500000,121400000,2287400000,871100000,242600000,36900000,112800000,108300000,1418400000,2200000,780100000,72300000,786300000,780100000,520200000,58100000,1559700000,None,871600000,700000,66753004,ABM
2019-10-31,USD,3692600000,1275400000,58500000,58500000,75700000,-22400000,2412100000,150300000,199500000,2132600000,297200000,1835400000,22900000,8900000,None,55500000,120300000,2150600000,902400000,280700000,38000000,57200000,57200000,1248100000,None,737400000,57200000,744200000,737400000,516800000,456200000,1542000000,None,856300000,700000,66571427,ABM
2019-07-31,USD,3744000000,1319200000,60500000,60500000,75500000,-22600000,2490800000,147100000,188700000,2142400000,310400000,1832000000,15100000,15100000,None,53500000,120200000,2240400000,877400000,249000000,42300000,52200000,52200000,1363000000,None,864700000,52200000,872200000,864700000,576200000,75600000,1503600000,None,820500000,700000,66392045,ABM
