fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2025-02-23,USD,531900000,172300000,None,-415300000,-298800000,134300000,103900000,-13600000,-229000000,631000000,-1272700000,-1031800000,142700000,301500000,301500000,None,332600000,332600000,None,None,0,None,-296900000,None,None,None,625600000,GIS
2024-11-24,USD,1150500000,66000000,None,293700000,13800000,129500000,160900000,-36300000,73800000,802300000,-157900000,851500000,16300000,300400000,300400000,None,338000000,338000000,None,None,0,None,-276000000,None,None,None,795700000,GIS
2024-08-25,USD,624200000,93900000,None,74000000,181600000,139600000,140300000,145600000,95700000,583600000,-148000000,-429400000,238000000,300000000,300000000,None,337800000,337800000,None,None,0,None,-290600000,None,None,None,579900000,GIS
2024-05-26,USD,863700000,317200000,None,106100000,80600000,140500000,288500000,-82000000,60200000,559700000,-689800000,-344700000,-675000000,400800000,400800000,None,335400000,335400000,None,None,1065200000,None,-386400000,None,None,None,557500000,GIS
2024-02-25,USD,943100000,25000000,None,-211900000,-379800000,146400000,191700000,14600000,-334000000,676300000,-191400000,-754000000,-112400000,300200000,300200000,None,337000000,337000000,None,None,500000000,None,-294800000,None,None,None,670100000,GIS
2023-11-26,USD,1117700000,144600000,None,129800000,-171400000,128600000,152200000,-35200000,-68100000,602300000,-180700000,-839400000,215100000,800900000,800900000,None,342500000,342500000,None,None,0,None,-799700000,None,None,None,595500000,GIS
2023-08-27,USD,378100000,98700000,None,-433200000,17800000,137200000,141700000,104400000,54300000,680300000,-135500000,-334200000,551800000,500500000,500500000,None,348500000,348500000,None,None,0,None,-496000000,None,None,None,673500000,GIS
2023-05-28,USD,751600000,158000000,None,14800000,80700000,135600000,338200000,-91200000,82000000,620100000,-340300000,-448500000,-928500000,251300000,251300000,None,320500000,320500000,None,None,1822600000,None,-187000000,None,-37200000,None,614900000,GIS
2023-02-26,USD,826300000,78800000,None,-110400000,-198500000,137100000,124600000,-68400000,-41500000,557900000,-131200000,-725100000,-194200000,251000000,251000000,None,319500000,319500000,None,None,1800000,None,-201500000,None,557900000,None,553100000,GIS
2022-11-27,USD,811900000,106500000,None,313800000,161500000,139600000,135800000,109700000,35200000,608300000,-140700000,-621400000,165400000,400500000,400500000,None,322900000,322900000,None,None,500000000,None,-347500000,None,608300000,None,605900000,GIS
2022-08-28,USD,388800000,60500000,None,62300000,254900000,134300000,90900000,91100000,243300000,823300000,265800000,-609100000,188000000,500800000,500800000,None,325000000,325000000,None,None,0,None,-435300000,None,45500000,None,820000000,GIS
