fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,257800000,700200000,442400000,442400000,44700000,213100000,5700000,224100000,2600000,-3600000,2600000,6200000,700200000,-4700000,14000000,10500000,35300000,11800000,6200000,24300000,-25300000,44700000,55200000,23500000,SPB
2024-09-30,USD,288100000,773700000,485600000,485600000,22000000,263900000,None,266100000,3200000,-3500000,3200000,6700000,3730100000,-1600000,14400000,21400000,32600000,4000000,6700000,12700000,63700000,22000000,43400000,28600000,SPB
2024-06-30,USD,302800000,779400000,476600000,479100000,47700000,255100000,6800000,255100000,13400000,-15700000,13400000,15700000,777200000,-1700000,14100000,11100000,28500000,22400000,17900000,19200000,-1700000,47700000,58800000,6100000,SPB
2024-03-31,USD,273400000,718500000,445100000,445100000,75900000,223500000,6200000,197500000,17500000,-16900000,17500000,16900000,718500000,-1100000,14300000,11100000,86600000,25500000,16900000,50100000,62900000,103500000,114600000,61100000,SPB
2023-12-31,USD,244900000,692200000,447300000,447300000,25000000,219900000,5900000,219900000,23400000,-19200000,23400000,19200000,692200000,-4000000,14400000,11100000,41500000,12400000,14500000,17400000,45400000,60700000,71800000,29100000,SPB
2023-09-30,USD,244400000,740700000,496300000,496300000,16200000,-18700000,5900000,228200000,32700000,-23100000,-122200000,-99100000,751600000,-3700000,12700000,21100000,-6700000,-23500000,-107000000,53900000,5400000,16200000,-84700000,16800000,SPB
2023-06-30,USD,263500000,735500000,472000000,472000000,-124700000,223400000,5300000,388200000,5400000,-30300000,8600000,38900000,736200000,-100000,12100000,10500000,1873100000,13900000,38900000,-172400000,1893900000,1912000000,1922500000,1859200000,SPB
2023-03-31,USD,214500000,729200000,514700000,514700000,-77000000,224500000,5200000,291500000,200000,-31600000,31600000,31600000,730500000,-1400000,11900000,10500000,-88500000,-34800000,31600000,-75100000,-37600000,-77000000,-46400000,-53700000,SPB
2022-12-31,USD,201900000,713300000,511400000,511400000,-20200000,222100000,6200000,222100000,100000,-33400000,33400000,33400000,715900000,1400000,12200000,10400000,-33000000,-12100000,33400000,-40300000,-6300000,-20200000,10800000,-20900000,SPB
2022-09-30,USD,239500000,716200000,54700000,510000000,16500000,14800000,4700000,223000000,100000,-27000000,-94200000,-67200000,743200000,-6800000,12400000,20900000,22300000,7500000,-67200000,-24900000,-25500000,16500000,-24000000,14800000,SPB
