fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-12-31,USD,91800000,563300000,471500000,471500000,25900000,58800000,7100000,65900000,None,-9800000,900000,0,2660900000,None,None,11600000,20800000,4500000,10700000,20000000,9900000,25900000,32400000,16300000,UCTT
2024-09-30,USD,93400000,540400000,447000000,447000000,25200000,61100000,7100000,68200000,None,1100000,4700000,3600000,540400000,None,None,11400000,7600000,9900000,12000000,300000,1200000,25200000,22600000,-2300000,UCTT
2024-06-30,USD,88500000,516100000,427600000,427600000,22900000,58500000,7100000,65600000,None,1400000,5000000,3600000,516100000,None,None,11200000,27600000,8500000,11700000,21500000,18200000,22900000,42400000,19100000,UCTT
2024-03-31,USD,82600000,477700000,395100000,395100000,17300000,58300000,7000000,65300000,None,-10800000,1400000,12200000,477700000,None,None,11500000,500000,9900000,12200000,-7200000,-11500000,12700000,24200000,-9400000,UCTT
2023-12-31,USD,71000000,444700000,373700000,373700000,4500000,59900000,6600000,66500000,None,-11300000,1600000,12900000,444500000,None,None,9700000,-10000000,-6200000,12900000,-1600000,2500000,2900000,12600000,-3800000,UCTT
2023-09-30,USD,65200000,435000000,369800000,369800000,5700000,52100000,7400000,59500000,None,-11100000,1200000,12300000,435000000,None,None,9700000,-9200000,5300000,12300000,-12800000,-15700000,3100000,12800000,-14500000,UCTT
2023-06-30,USD,68100000,421500000,353400000,353400000,12600000,48300000,7200000,55500000,None,-11000000,800000,11800000,421500000,800000,None,9300000,-1100000,8300000,11800000,-8200000,-10400000,10700000,20000000,-9400000,UCTT
2023-03-31,USD,73000000,433300000,360300000,353400000,12400000,53500000,7100000,60600000,None,-11300000,500000,11800000,355900000,None,None,8900000,100000,3500000,11800000,400000,-6500000,11900000,20800000,-3400000,UCTT
2022-12-31,USD,108400000,566400000,458000000,360300000,43800000,57600000,7000000,64600000,None,-10300000,500000,10800000,566400000,None,None,8700000,36400000,8500000,10800000,28400000,39000000,47200000,55900000,27900000,UCTT
2022-09-30,USD,124400000,635000000,510600000,457900000,36300000,59900000,7400000,88100000,None,-9200000,200000,9400000,614200000,200000,None,9700000,21800000,12100000,9400000,12900000,6500000,31200000,40900000,9700000,UCTT
2022-06-30,USD,118400000,608700000,490300000,490330000,-5500000,60100000,7200000,123900000,None,-7200000,100000,7300000,-56600000,100000,None,10200000,-16400000,8700000,7300000,-56600000,-35400000,-9100000,1100000,-25100000,UCTT
2022-03-31,USD,113700000,564100000,450400000,450416000,45700000,61200000,6800000,68000000,None,-6400000,65000,6400000,564100000,None,None,9800000,36400000,8500000,6400000,30800000,25100000,42800000,52600000,27900000,UCTT
2021-12-31,USD,129100000,615100000,486000000,486050000,62800000,58600000,7700000,66300000,None,-6500000,100000,6600000,615100000,300000,None,10100000,51800000,6300000,6600000,48800000,44400000,58400000,68500000,45500000,UCTT
2021-09-30,USD,114100000,553700000,439600000,439582000,50600000,57000000,6500000,63500000,None,-6800000,100000,6900000,553700000,100000,None,8900000,40300000,8400000,6900000,34000000,28200000,47200000,56100000,31900000,UCTT
2021-06-30,USD,99900000,515200000,415300000,415317000,31900000,61900000,6100000,68000000,None,-7000000,100000,7100000,515200000,None,None,8600000,23300000,6200000,7100000,18000000,20100000,30400000,39000000,17100000,UCTT
2021-03-31,USD,86900000,417600000,330700000,330689000,40400000,42300000,4200000,46500000,None,-3500000,100000,3600000,417600000,100000,None,6500000,32000000,7000000,3600000,25600000,21500000,35600000,42100000,25000000,UCTT
2020-12-31,USD,77600000,369600000,292000000,291983000,33100000,40400000,4100000,44500000,None,-3600000,200000,3800000,369600000,200000,None,6200000,26800000,4300000,3800000,77600000,28900000,30600000,36800000,22500000,UCTT
2020-09-30,USD,74600000,363300000,288700000,288700000,34900000,36200000,3500000,39700000,None,-3900000,200000,4100000,363300000,200000,None,6200000,29200000,4800000,4100000,25100000,26400000,33300000,39500000,24400000,UCTT
2020-06-30,USD,73900000,344800000,270900000,270904000,30800000,39300000,3800000,43100000,None,-3600000,200000,3800000,344800000,200000,None,6200000,27000000,5700000,3800000,22100000,22600000,30800000,37000000,21300000,UCTT
2020-03-31,USD,65700000,320900000,255200000,255234000,22600000,39700000,3400000,43100000,None,-4900000,300000,5200000,320900000,300000,None,6400000,13900000,4500000,5200000,10500000,6100000,19100000,25500000,9400000,UCTT
2019-12-31,USD,56300000,286400000,230100000,-636861000,4400000,48225000,3700000,51900000,None,-25038000,-19338000,5700000,286369000,400000,None,5700000,-8500000,1800000,25438000,43700000,-7200000,-2800000,2900000,-10300000,UCTT
2019-09-30,USD,47500000,254300000,206800000,206819000,8300000,35612000,3600000,39200000,None,-83000,6517000,6600000,254323000,None,None,5400000,4400000,3900000,83000,888000,-1200000,11000000,16400000,500000,UCTT
2019-06-30,USD,48200000,265400000,217200000,217198000,9000000,35277000,3900000,39200000,None,-6500000,200000,6700000,265367000,None,None,3600000,2600000,2800000,6700000,-254000,-1400000,9300000,12900000,-200000,UCTT
2019-03-31,USD,44800000,260100000,215300000,215344000,8200000,33186000,3400000,36600000,None,-448000,6152000,6600000,260141000,None,None,6800000,2100000,1500000,448000,1354000,-300000,8700000,15500000,600000,UCTT
2018-12-31,USD,45900000,257400000,211500000,211412000,10206000,31708000,4072000,35730000,None,-470000,9208000,9678000,257489000,None,None,5699000,4216000,5316000,470000,45900000,-1171000,10206000,19593000,-1100000,UCTT
2018-09-30,USD,35000000,234100000,199100000,199084000,922000,30789000,3284000,34073000,None,-246000,None,246000,233979000,None,None,2884000,-1404000,4596000,246000,-6440000,-6894000,922000,1726000,-6000000,UCTT
2018-06-30,USD,46100000,290200000,244100000,244148000,22664000,20486000,2915000,23401000,None,-38000,None,38000,289613000,None,None,1601000,21895000,2895000,38000,18960000,18066000,22664000,23534000,19000000,UCTT
2018-03-31,USD,48800000,314800000,266000000,266038000,26908000,18867000,3029000,21896000,None,-38000,None,38000,948000,None,None,1316000,27193000,2493000,38000,24741000,24200000,26908000,28547000,24700000,UCTT
2017-12-31,USD,44138000,249122000,153182000,204819000,22060000,18846000,3298000,22078000,None,-38000,2047000,2085000,0,None,None,1405000,21637000,773000,38000,20849000,21130000,22060000,25127000,20864000,UCTT
2017-09-30,USD,42696000,242610000,217826000,199914000,23262000,16712000,2722000,19434000,None,-39000,None,39000,242610000,None,None,1309000,23243000,3527000,39000,19716000,20261000,23262000,24591000,19716000,UCTT
2017-06-30,USD,43371000,228261000,202282000,184890000,24405000,16192000,2774000,18966000,None,-38000,None,38000,228261000,None,None,1372000,23285000,3106000,38000,20179000,21449000,24405000,24695000,20179000,UCTT
2017-03-31,USD,37495000,204556000,183129000,167099000,19773000,14816000,2906000,17722000,None,-38000,None,38000,204594000,None,None,1214000,18835000,4494000,38000,14341000,14459000,19773000,20087000,14341000,UCTT
2016-12-31,USD,29701000,174337000,163096000,144844000,12670000,14213000,2818000,17031000,None,-39000,None,39000,None,None,None,1739000,12489000,2536000,39000,9953000,9493000,12670000,14267000,9953000,UCTT
2016-09-23,USD,23491000,146154000,138407000,122663000,6700000,14344000,2447000,16791000,None,-38000,None,38000,None,None,None,1441000,5364000,2750000,38000,2614000,2711000,6700000,6843000,2614000,UCTT
2016-06-30,USD,19021000,1185000,124453000,110810000,3719000,12943000,2359000,15302000,None,-38000,None,38000,None,None,None,1404000,2883000,2160000,38000,723000,662000,3719000,4325000,723000,UCTT
2016-03-31,USD,14570000,111591000,112048000,97659000,-698000,12992000,2276000,15268000,None,-638000,None,638000,None,None,None,1397000,-1789000,1450000,638000,-3239000,-3179000,-698000,246000,-3239000,UCTT
2015-12-31,USD,13341000,103381000,108156000,92479000,-3314000,14396000,2259000,16655000,None,-39000,None,39000,None,None,None,1281000,-3477000,12311000,39000,-15788000,-15786000,-3314000,-2157000,-15788000,UCTT
2015-09-30,USD,18948000,122816000,118985000,103868000,3079000,13517000,2352000,15869000,None,-38000,None,38000,None,None,None,1611000,2323000,647000,38000,1676000,1656000,3079000,3972000,1676000,UCTT
2015-06-30,USD,18822000,117549000,113120000,98727000,3428000,12993000,2401000,15394000,None,-38000,None,38000,None,None,None,932000,3069000,862000,38000,2207000,2207000,3428000,4039000,2207000,UCTT
2015-03-31,USD,19919000,124004000,121008000,105399000,2648000,14705000,2566000,17271000,None,-1314000,None,1314000,None,None,None,904000,1692000,519000,1314000,1173000,1173000,2648000,3910000,1173000,UCTT
2014-12-31,USD,18363000,121386000,118749000,106252000,4926000,11741000,1696000,13437000,None,1371000,None,-1371000,None,-336000,None,756000,4592000,1060000,-1371000,3532000,3532000,4926000,3977000,3532000,UCTT
2014-09-30,USD,10307000,117041000,120398000,106734000,-3963000,12464000,1806000,14270000,None,0,None,0,None,-437000,None,752000,-4400000,862000,0,-5262000,-5262000,-3963000,-3648000,-5262000,UCTT
2014-06-30,USD,21152000,132677000,124020000,111525000,8059000,11295000,1798000,13093000,None,0,None,0,None,-452000,None,749000,7607000,1575000,0,6032000,6032000,8059000,8356000,6032000,UCTT
2014-03-31,USD,23311000,142324000,134043000,120913000,9161000,12383000,1767000,14150000,None,-1900000,None,1900000,None,-629000,None,747000,8532000,1476000,1900000,7056000,7056000,9161000,11179000,7056000,UCTT
2013-12-31,USD,21570000,126268000,118883000,106198000,8268000,11915000,1387000,13302000,None,0,None,0,None,-654000,None,770000,7615000,1244000,0,6371000,6371000,8268000,8385000,6371000,UCTT
2013-09-30,USD,15833000,107183000,103882000,91350000,3391000,11032000,1410000,12442000,None,0,None,0,None,-968000,None,810000,2423000,375000,0,2048000,2048000,3391000,3233000,2048000,UCTT
2013-06-30,USD,16103000,110107000,104991000,94004000,3627000,10987000,1489000,12476000,None,0,None,0,None,-730000,None,733000,2897000,581000,0,2316000,2316000,3627000,3630000,2316000,UCTT
2013-03-31,USD,13823000,98564000,99392000,86641000,621000,11945000,1257000,13202000,None,-1900000,None,1900000,None,-957000,None,806000,-336000,-25000,1900000,-311000,-311000,621000,2370000,-311000,UCTT
2012-12-31,USD,11551000,90067000,-98967000,79716000,-1411000,11844000,1118000,12655000,None,None,None,716000,None,-716000,None,2000000,-2127000,-398000,None,-1013000,-1729000,-1411000,589000,-1729000,UCTT
2012-09-30,USD,14323000,100849000,102767000,86526000,-666000,12378000,1309000,14989000,None,None,None,813000,None,-813000,None,923000,-1479000,-356000,None,-1701000,-1701000,-666000,257000,-1123000,UCTT
2012-06-30,USD,14254000,101949000,95745000,87695000,4462000,8050000,1288000,9792000,None,None,None,14000,None,-14000,None,758000,4448000,1658000,None,3923000,3923000,4462000,5220000,2790000,UCTT
2012-03-31,USD,15660000,110565000,103597000,94905000,6267000,7987000,1406000,9393000,None,None,None,105000,None,-105000,None,705000,6162000,1502000,None,4660000,4660000,6267000,6972000,4660000,UCTT
2011-12-31,USD,9595000,86873000,84828000,77278000,1556000,6777000,1262000,8039000,None,None,None,96000,None,None,None,773000,1460000,-6341000,None,7897000,7801000,1556000,2329000,7801000,UCTT
2011-09-30,USD,12852000,105306000,99744000,92454000,4310000,7290000,1252000,8542000,None,None,None,275000,None,-275000,None,811000,4035000,880000,None,3155000,3155000,4310000,5121000,3155000,UCTT
2011-06-30,USD,18993000,133741000,122811000,114748000,9493000,8063000,1437000,9500000,None,None,None,367000,None,-367000,None,722000,9126000,2168000,None,6958000,6958000,9493000,10215000,6958000,UCTT
